k,seed,epoch,loss_total,loss_family,loss_genus,loss_species,val_family_acc_top1,val_family_acc_top5,val_family_f1_macro,val_family_f1_weighted,val_genus_acc_top1,val_genus_acc_top5,val_genus_f1_macro,val_genus_f1_weighted,val_species_acc_top1,val_species_acc_top5,val_species_f1_macro,val_species_f1_weighted
1,1,1,14.53885555267334,4.5572121143341064,5.319247722625732,4.66239595413208,0.014087870105062083,0.06375358166189111,0.005941618270403508,0.011202086421794415,0.0052531041069723014,0.02650429799426934,0.003510941803917243,0.004934292429236088,0.004059216809933142,0.033428844317096466,0.004554017383938717,0.006780390176041207
1,1,2,13.53894329071045,4.219834327697754,4.963436603546143,4.355672121047974,0.021012416427889206,0.08667621776504297,0.009662872909305772,0.0180231834977271,0.0054918815663801334,0.025549188156638012,0.003751370707592543,0.005893377130995956,0.0052531041069723014,0.04393505253104107,0.0032952087286660828,0.008181743110178472
1,1,3,12.704412460327148,3.9331387281417847,4.670234441757202,4.101039171218872,0.0329512893982808,0.11246418338108882,0.010300405710283934,0.02183771594228063,0.0064469914040114614,0.02865329512893983,0.004391477543462514,0.006224569096361104,0.0052531041069723014,0.0561127029608405,0.0020077500764590413,0.008149728547874026
1,1,4,11.847294807434082,3.622178554534912,4.388386487960815,3.836729645729065,0.04632282712511939,0.1287010506208214,0.012643132598171902,0.024792866928840127,0.00883476599808978,0.032234957020057305,0.004654374524600782,0.006382845879709784,0.008357211079274117,0.0651862464183381,0.006856813488460157,0.01262615184652712
1,1,5,10.985663414001465,3.2868683338165283,4.034786343574524,3.6640087366104126,0.05348615090735435,0.1413562559694365,0.013393832489229464,0.024874243027442993,0.010506208213944603,0.03868194842406877,0.005107008369150305,0.004743347026015276,0.010267430754536771,0.06566380133715377,0.007455807583618323,0.01557002566653655
