k,seed,epoch,loss_total,loss_family,loss_genus,loss_species,val_family_acc_top1,val_family_acc_top5,val_family_f1_macro,val_family_f1_weighted,val_genus_acc_top1,val_genus_acc_top5,val_genus_f1_macro,val_genus_f1_weighted,val_species_acc_top1,val_species_acc_top5,val_species_f1_macro,val_species_f1_weighted
10,2,1,13.496361805842472,4.082958551553579,4.933736581068772,4.4796666365403395,0.055396370582617004,0.15974212034383956,0.012744025414025273,0.025724289396241832,0.012655205348615091,0.04321872015281757,0.0035676363803267904,0.004956356897331882,0.04011461318051576,0.14637058261700095,0.003091450327401956,0.07267796249552319
10,2,2,10.284187536973219,2.8101917596963735,3.723624211091262,3.7503715661855845,0.07951289398280802,0.2125119388729704,0.013703319224984845,0.030290746883080567,0.019102196752626553,0.05635148042024833,0.009326599542210308,0.008218390563701786,0.038204393505253106,0.12082139446036294,0.013300564065382253,0.0634249050599202
10,2,3,7.617649078369141,1.91972711453071,2.720171781686636,2.977750007922833,0.09694364851957975,0.24498567335243554,0.0346862267646152,0.04617331537393822,0.03844317096466093,0.09574976122254059,0.017638198605170314,0.01708211584634459,0.0725883476599809,0.20749761222540591,0.02391179406043459,0.11888599145031234
10,2,4,5.366661365215595,1.3252747242267315,1.8879345472042377,2.153452020425063,0.11843361986628462,0.26743075453677173,0.053342966981181496,0.06610096313160904,0.05778414517669532,0.10840496657115568,0.026482967225028138,0.03275413157610476,0.08524355300859598,0.2502387774594078,0.04703142781595594,0.13736490588800843
10,2,5,3.6541129992558408,0.8768482162402227,1.267125624876756,1.5101392269134521,0.1339541547277937,0.276981852913085,0.06359077232498074,0.08611377833886465,0.06876790830945559,0.11604584527220631,0.0328653317330741,0.04156456232033109,0.10506208213944604,0.2810410697230181,0.06472916110090035,0.1686896391760961
