k,seed,epoch,loss_total,loss_family,loss_genus,loss_species,val_family_acc_top1,val_family_acc_top5,val_family_f1_macro,val_family_f1_weighted,val_genus_acc_top1,val_genus_acc_top5,val_genus_f1_macro,val_genus_f1_weighted,val_species_acc_top1,val_species_acc_top5,val_species_f1_macro,val_species_f1_weighted
20,0,1,14.421382904052734,4.512209892272949,5.361741065979004,4.547431945800781,0.01002865329512894,0.052292263610315186,0.004795700201203789,0.008584796381630127,0.008357211079274117,0.03008595988538682,0.005358067222763696,0.007251290296661821,0.013610315186246419,0.06876790830945559,0.00039218085192503746,0.026389284207495662
20,0,2,13.45633602142334,4.191055774688721,5.043974876403809,4.221304893493652,0.013132760267430755,0.0613658070678128,0.006153972102456739,0.011911412749113257,0.008595988538681949,0.0329512893982808,0.006014816511647098,0.007397827875151053,0.033428844317096466,0.14207258834765998,0.0007885467686860604,0.06328345394774101
20,0,3,12.569599151611328,3.8948323726654053,4.737758159637451,3.9370083808898926,0.016714422158548233,0.08070678127984718,0.007253002956914193,0.01761531988537668,0.010506208213944603,0.035577841451766956,0.005299807703014339,0.007840478870392232,0.08213944603629417,0.26313276026743077,0.0016554692967754134,0.15019105317096726
20,0,4,11.633222579956055,3.5925381183624268,4.445206642150879,3.595477819442749,0.0164756446991404,0.09527220630372493,0.00671586963857624,0.016563246188309542,0.011938872970391595,0.04465138490926457,0.00424987513291823,0.008405876958709198,0.1556829035339064,0.43242597898758356,0.003099622066335517,0.26655979871635505
20,0,5,10.738048553466797,3.3052804470062256,4.151001930236816,3.2817656993865967,0.01886341929321872,0.1227316141356256,0.007094782381820026,0.018141962076867614,0.012893982808022923,0.051098376313276024,0.003966296848891755,0.0074838784691044005,0.2409264565425024,0.6012416427889207,0.004384326226919223,0.3834470847920435
