k,seed,epoch,loss_total,loss_family,loss_genus,loss_species,val_family_acc_top1,val_family_acc_top5,val_family_f1_macro,val_family_f1_weighted,val_genus_acc_top1,val_genus_acc_top5,val_genus_f1_macro,val_genus_f1_weighted,val_species_acc_top1,val_species_acc_top5,val_species_f1_macro,val_species_f1_weighted
10,0,1,13.458690496591421,4.043147453894982,4.931112839625432,4.484430276430571,0.04727793696275072,0.1669054441260745,0.007760046644960197,0.01879787818071763,0.010983763132760267,0.04274116523400191,0.007753870646484897,0.006062811371305843,0.07282712511938873,0.24713467048710602,0.013664221288139515,0.13246324565566137
10,0,2,10.33362652705266,2.826252680558425,3.7378800832308254,3.7694937082437368,0.07115568290353391,0.19675262655205347,0.017289735805564362,0.02443866003329879,0.0164756446991404,0.053724928366762174,0.010068789213673084,0.006353271246986494,0.05826170009551098,0.20057306590257878,0.02915454994999436,0.10114617349298277
10,0,3,7.7431440353393555,1.9801558256149292,2.7577757835388184,3.005212435355553,0.09336198662846228,0.22874880611270296,0.026090853656861413,0.043888363049657986,0.034861509073543455,0.083810888252149,0.01771279630870982,0.01794294721242925,0.05659025787965616,0.20534861509073543,0.03678676316226168,0.0897494380854778
10,0,4,5.548578225649321,1.3808241073901837,1.9706395130891066,2.1971145684902487,0.11413562559694365,0.25262655205348616,0.03645446781240195,0.06308416321671102,0.0494269340974212,0.10434574976122254,0.027528330050472335,0.027173297834079742,0.06757402101241643,0.28247373447946517,0.04510346908331464,0.10804583844475829
10,0,5,3.72088569861192,0.8911500848256625,1.3134655677355254,1.5162700964854314,0.13228271251193888,0.26743075453677173,0.05893064533488166,0.08674055021469955,0.06566380133715377,0.11318051575931232,0.03563080232798407,0.04237947597454852,0.05253104106972302,0.26528175740210125,0.04950246670980848,0.07761976322211299
